"Plot Title: BR_20200811"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 20606595, SEN S/N: 20606595)","Coupler Detached (LGR S/N: 20606595)","Coupler Attached (LGR S/N: 20606595)","Host Connected (LGR S/N: 20606595)","Stopped (LGR S/N: 20606595)","End Of File (LGR S/N: 20606595)"
1,08/11/20 04:00:00 PM,22.968,Logged,,,,
2,08/11/20 04:10:00 PM,23.040,,,,,
3,08/11/20 04:20:00 PM,23.160,,,,,
4,08/11/20 04:30:00 PM,23.232,,,,,
5,08/11/20 04:40:00 PM,23.352,,,,,
6,08/11/20 04:50:00 PM,23.472,,,,,
7,08/11/20 05:00:00 PM,23.665,,,,,
8,08/11/20 05:10:00 PM,23.785,,,,,
9,08/11/20 05:20:00 PM,23.978,,,,,
10,08/11/20 05:30:00 PM,24.098,,,,,
11,08/11/20 05:40:00 PM,24.219,,,,,
12,08/11/20 05:50:00 PM,24.363,,,,,
13,08/11/20 06:00:00 PM,24.484,,,,,
14,08/11/20 06:10:00 PM,24.581,,,,,
15,08/11/20 06:20:00 PM,24.653,,,,,
16,08/11/20 06:30:00 PM,24.750,,,,,
17,08/11/20 06:40:00 PM,24.823,,,,,
18,08/11/20 06:50:00 PM,24.895,,,,,
19,08/11/20 07:00:00 PM,24.968,,,,,
20,08/11/20 07:10:00 PM,25.040,,,,,
21,08/11/20 07:20:00 PM,25.089,,,,,
22,08/11/20 07:30:00 PM,25.113,,,,,
23,08/11/20 07:40:00 PM,25.113,,,,,
24,08/11/20 07:50:00 PM,25.113,,,,,
25,08/11/20 08:00:00 PM,25.113,,,,,
26,08/11/20 08:10:00 PM,25.089,,,,,
27,08/11/20 08:20:00 PM,25.065,,,,,
28,08/11/20 08:30:00 PM,25.016,,,,,
29,08/11/20 08:40:00 PM,24.992,,,,,
30,08/11/20 08:50:00 PM,24.968,,,,,
31,08/11/20 09:00:00 PM,24.895,,,,,
32,08/11/20 09:10:00 PM,24.847,,,,,
33,08/11/20 09:20:00 PM,24.774,,,,,
34,08/11/20 09:30:00 PM,24.726,,,,,
35,08/11/20 09:40:00 PM,24.653,,,,,
36,08/11/20 09:50:00 PM,24.581,,,,,
37,08/11/20 10:00:00 PM,24.484,,,,,
38,08/11/20 10:10:00 PM,24.388,,,,,
39,08/11/20 10:20:00 PM,24.339,,,,,
40,08/11/20 10:30:00 PM,24.267,,,,,
41,08/11/20 10:40:00 PM,24.219,,,,,
42,08/11/20 10:50:00 PM,24.146,,,,,
43,08/11/20 11:00:00 PM,24.098,,,,,
44,08/11/20 11:10:00 PM,24.050,,,,,
45,08/11/20 11:20:00 PM,24.002,,,,,
46,08/11/20 11:30:00 PM,23.930,,,,,
47,08/11/20 11:40:00 PM,23.905,,,,,
48,08/11/20 11:50:00 PM,23.881,,,,,
49,08/12/20 12:00:00 AM,23.833,,,,,
50,08/12/20 12:10:00 AM,23.785,,,,,
51,08/12/20 12:20:00 AM,23.737,,,,,
