"Plot Title: NBBoquet211207"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 20016107, SEN S/N: 20016107)","Coupler Detached (LGR S/N: 20016107)","Coupler Attached (LGR S/N: 20016107)","Host Connected (LGR S/N: 20016107)","Stopped (LGR S/N: 20016107)","End Of File (LGR S/N: 20016107)"
1,12/07/21 01:46:16 PM,21.461,,,,,
2,12/07/21 01:46:26 PM,,Logged,,,,
3,12/07/21 02:16:16 PM,17.962,,,,,
4,12/07/21 02:46:16 PM,17.962,,,,,
5,12/07/21 03:16:16 PM,17.439,,,,,
6,12/07/21 03:46:16 PM,17.344,,,,,
7,12/07/21 04:16:16 PM,17.843,,,,,
8,12/07/21 04:46:16 PM,18.557,,,,,
9,12/07/21 05:16:16 PM,18.010,,,,,
10,12/07/21 05:46:16 PM,0.989,,,,,
11,12/07/21 06:16:16 PM,0.989,,,,,
12,12/07/21 06:46:16 PM,1.017,,,,,
13,12/07/21 07:16:16 PM,1.044,,,,,
14,12/07/21 07:46:16 PM,1.099,,,,,
15,12/07/21 08:16:16 PM,1.126,,,,,
16,12/07/21 08:46:16 PM,1.126,,,,,
17,12/07/21 09:16:16 PM,1.153,,,,,
18,12/07/21 09:46:16 PM,1.180,,,,,
19,12/07/21 10:16:16 PM,1.180,,,,,
20,12/07/21 10:46:16 PM,1.180,,,,,
21,12/07/21 11:16:16 PM,1.153,,,,,
22,12/07/21 11:46:16 PM,1.153,,,,,
23,12/08/21 12:16:16 AM,1.126,,,,,
24,12/08/21 12:46:16 AM,1.126,,,,,
25,12/08/21 01:16:16 AM,1.071,,,,,
26,12/08/21 01:46:16 AM,1.044,,,,,
27,12/08/21 02:16:16 AM,0.989,,,,,
28,12/08/21 02:46:16 AM,0.934,,,,,
29,12/08/21 03:16:16 AM,0.852,,,,,
30,12/08/21 03:46:16 AM,0.797,,,,,
31,12/08/21 04:16:16 AM,0.742,,,,,
32,12/08/21 04:46:16 AM,0.687,,,,,
33,12/08/21 05:16:16 AM,0.632,,,,,
34,12/08/21 05:46:16 AM,0.550,,,,,
35,12/08/21 06:16:16 AM,0.495,,,,,
36,12/08/21 06:46:16 AM,0.467,,,,,
37,12/08/21 07:16:16 AM,0.412,,,,,
38,12/08/21 07:46:16 AM,0.384,,,,,
39,12/08/21 08:16:16 AM,0.329,,,,,
40,12/08/21 08:46:16 AM,0.301,,,,,
41,12/08/21 09:16:16 AM,0.273,,,,,
42,12/08/21 09:46:16 AM,0.246,,,,,
43,12/08/21 10:16:16 AM,0.190,,,,,
44,12/08/21 10:46:16 AM,0.163,,,,,
45,12/08/21 11:16:16 AM,0.135,,,,,
46,12/08/21 11:46:16 AM,0.107,,,,,
47,12/08/21 12:16:16 PM,0.079,,,,,
48,12/08/21 12:46:16 PM,0.051,,,,,
49,12/08/21 01:16:16 PM,0.051,,,,,
50,12/08/21 01:46:16 PM,0.051,,,,,
51,12/08/21 02:16:16 PM,0.051,,,,,
52,12/08/21 02:46:16 PM,0.079,,,,,
53,12/08/21 03:16:16 PM,0.079,,,,,
54,12/08/21 03:46:16 PM,0.107,,,,,
55,12/08/21 04:16:16 PM,0.135,,,,,
56,12/08/21 04:46:16 PM,0.190,,,,,
57,12/08/21 05:16:16 PM,0.218,,,,,
58,12/08/21 05:46:16 PM,0.273,,,,,
59,12/08/21 06:16:16 PM,0.329,,,,,
60,12/08/21 06:46:16 PM,0.384,,,,,
61,12/08/21 07:16:16 PM,0.412,,,,,
62,12/08/21 07:46:16 PM,0.439,,,,,
63,12/08/21 08:16:16 PM,0.439,,,,,
64,12/08/21 08:46:16 PM,0.439,,,,,
65,12/08/21 09:16:16 PM,0.412,,,,,
66,12/08/21 09:46:16 PM,0.384,,,,,
67,12/08/21 10:16:16 PM,0.412,,,,,
68,12/08/21 10:46:16 PM,0.412,,,,,
69,12/08/21 11:16:16 PM,0.384,,,,,
70,12/08/21 11:46:16 PM,0.384,,,,,
71,12/09/21 12:16:16 AM,0.384,,,,,
72,12/09/21 12:46:16 AM,0.384,,,,,
73,12/09/21 01:16:16 AM,0.384,,,,,
74,12/09/21 01:46:16 AM,0.356,,,,,
75,12/09/21 02:16:16 AM,0.356,,,,,
76,12/09/21 02:46:16 AM,0.356,,,,,
77,12/09/21 03:16:16 AM,0.329,,,,,
78,12/09/21 03:46:16 AM,0.329,,,,,
79,12/09/21 04:16:16 AM,0.301,,,,,
80,12/09/21 04:46:16 AM,0.273,,,,,
81,12/09/21 05:16:16 AM,0.246,,,,,
82,12/09/21 05:46:16 AM,0.246,,,,,
83,12/09/21 06:16:16 AM,0.218,,,,,
84,12/09/21 06:46:16 AM,0.190,,,,,
85,12/09/21 07:16:16 AM,0.190,,,,,
86,12/09/21 07:46:16 AM,0.163,,,,,
87,12/09/21 08:16:16 AM,0.135,,,,,
88,12/09/21 08:46:16 AM,0.107,,,,,
89,12/09/21 09:16:16 AM,0.079,,,,,
90,12/09/21 09:46:16 AM,0.051,,,,,
91,12/09/21 10:16:16 AM,0.024,,,,,
92,12/09/21 10:46:16 AM,0.024,,,,,
93,12/09/21 11:16:16 AM,0.024,,,,,
94,12/09/21 11:46:16 AM,0.024,,,,,
95,12/09/21 12:16:16 PM,0.024,,,,,
96,12/09/21 12:46:16 PM,0.051,,,,,
97,12/09/21 01:16:16 PM,0.051,,,,,
98,12/09/21 01:46:16 PM,0.051,,,,,
99,12/09/21 02:16:16 PM,0.051,,,,,
100,12/09/21 02:46:16 PM,0.051,,,,,
101,12/09/21 03:16:16 PM,0.051,,,,,
102,12/09/21 03:46:16 PM,0.079,,,,,
103,12/09/21 04:16:16 PM,0.051,,,,,
104,12/09/21 04:46:16 PM,0.107,,,,,
105,12/09/21 05:16:16 PM,0.107,,,,,
106,12/09/21 05:46:16 PM,0.107,,,,,
107,12/09/21 06:16:16 PM,0.079,,,,,
108,12/09/21 06:46:16 PM,0.079,,,,,
109,12/09/21 07:16:16 PM,0.079,,,,,
110,12/09/21 07:46:16 PM,0.107,,,,,
111,12/09/21 08:16:16 PM,0.135,,,,,
112,12/09/21 08:46:16 PM,0.190,,,,,
113,12/09/21 09:16:16 PM,0.190,,,,,
114,12/09/21 09:46:16 PM,0.190,,,,,
115,12/09/21 10:16:16 PM,0.190,,,,,
116,12/09/21 10:46:16 PM,0.190,,,,,
117,12/09/21 11:16:16 PM,0.190,,,,,
118,12/09/21 11:46:16 PM,0.190,,,,,
119,12/10/21 12:16:16 AM,0.135,,,,,
120,12/10/21 12:46:16 AM,0.107,,,,,
121,12/10/21 01:16:16 AM,0.079,,,,,
122,12/10/21 01:46:16 AM,0.051,,,,,
123,12/10/21 02:16:16 AM,0.024,,,,,
124,12/10/21 02:46:16 AM,-0.004,,,,,
125,12/10/21 03:16:16 AM,0.024,,,,,
126,12/10/21 03:46:16 AM,0.024,,,,,
127,12/10/21 04:16:16 AM,0.024,,,,,
128,12/10/21 04:46:16 AM,0.024,,,,,
129,12/10/21 05:16:16 AM,0.024,,,,,
130,12/10/21 05:46:16 AM,0.024,,,,,
131,12/10/21 06:16:16 AM,0.024,,,,,
132,12/10/21 06:46:16 AM,0.024,,,,,
133,12/10/21 07:16:16 AM,0.024,,,,,
134,12/10/21 07:46:16 AM,0.051,,,,,
135,12/10/21 08:16:16 AM,0.051,,,,,
136,12/10/21 08:46:16 AM,0.051,,,,,
137,12/10/21 09:16:16 AM,0.051,,,,,
138,12/10/21 09:46:16 AM,0.051,,,,,
139,12/10/21 10:16:16 AM,0.024,,,,,
140,12/10/21 10:46:16 AM,0.051,,,,,
141,12/10/21 11:16:16 AM,0.024,,,,,
142,12/10/21 11:46:16 AM,0.051,,,,,
143,12/10/21 12:16:16 PM,0.051,,,,,
144,12/10/21 12:46:16 PM,0.051,,,,,
145,12/10/21 01:16:16 PM,0.051,,,,,
146,12/10/21 01:46:16 PM,0.051,,,,,
147,12/10/21 02:16:16 PM,0.051,,,,,
148,12/10/21 02:46:16 PM,0.051,,,,,
149,12/10/21 03:16:16 PM,0.051,,,,,
150,12/10/21 03:46:16 PM,0.051,,,,,
151,12/10/21 04:16:16 PM,0.051,,,,,
152,12/10/21 04:46:16 PM,0.079,,,,,
153,12/10/21 05:16:16 PM,0.051,,,,,
154,12/10/21 05:46:16 PM,0.079,,,,,
155,12/10/21 06:16:16 PM,0.079,,,,,
156,12/10/21 06:46:16 PM,0.079,,,,,
157,12/10/21 07:16:16 PM,0.079,,,,,
158,12/10/21 07:46:16 PM,0.079,,,,,
159,12/10/21 08:16:16 PM,0.079,,,,,
160,12/10/21 08:46:16 PM,0.079,,,,,
161,12/10/21 09:16:16 PM,0.079,,,,,
162,12/10/21 09:46:16 PM,0.079,,,,,
163,12/10/21 10:16:16 PM,0.107,,,,,
164,12/10/21 10:46:16 PM,0.190,,,,,
165,12/10/21 11:16:16 PM,0.301,,,,,
166,12/10/21 11:46:16 PM,0.412,,,,,
167,12/11/21 12:16:16 AM,0.550,,,,,
168,12/11/21 12:46:16 AM,0.660,,,,,
169,12/11/21 01:16:16 AM,0.742,,,,,
170,12/11/21 01:46:16 AM,0.797,,,,,
171,12/11/21 02:16:16 AM,0.852,,,,,
172,12/11/21 02:46:16 AM,0.907,,,,,
173,12/11/21 03:16:16 AM,0.934,,,,,
174,12/11/21 03:46:16 AM,0.934,,,,,
