"Plot Title: Saranac_River_Site1_2021_Pendant"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10626007, SEN S/N: 10626007)","Intensity, Lux (LGR S/N: 10626007, SEN S/N: 10626007)","Coupler Attached (LGR S/N: 10626007)","Host Connected (LGR S/N: 10626007)","End Of File (LGR S/N: 10626007)"
35,04/02/21 08:00:00 AM,16.046,0.0,,,
36,04/02/21 08:30:00 AM,16.046,0.0,,,
37,04/02/21 09:00:00 AM,15.951,0.0,,,
38,04/02/21 09:30:00 AM,16.046,0.0,,,
39,04/02/21 10:00:00 AM,15.951,0.0,,,
40,04/02/21 10:30:00 AM,15.951,0.0,,,
41,04/02/21 11:00:00 AM,15.951,0.0,,,
42,04/02/21 11:30:00 AM,8.879,0.0,,,
43,04/02/21 12:00:00 PM,9.571,0.0,,,
44,04/02/21 12:30:00 PM,10.455,0.0,,,
45,04/02/21 01:00:00 PM,10.063,0.0,,,
46,04/02/21 01:30:00 PM,9.768,0.0,,,
47,04/02/21 02:00:00 PM,5.962,13777.9,,,
48,04/02/21 02:30:00 PM,3.893,1463.9,,,
49,04/02/21 03:00:00 PM,3.472,3961.1,,,
50,04/02/21 03:30:00 PM,3.788,13089.0,,,
51,04/02/21 04:00:00 PM,3.788,4650.0,,,
52,04/02/21 04:30:00 PM,4.102,11711.2,,,
53,04/02/21 05:00:00 PM,4.207,20666.8,,,
54,04/02/21 05:30:00 PM,4.102,3788.9,,,
55,04/02/21 06:00:00 PM,4.311,4822.3,,,
56,04/02/21 06:30:00 PM,4.311,4133.4,,,
57,04/02/21 07:00:00 PM,4.415,3100.0,,,
58,04/02/21 07:30:00 PM,4.519,3100.0,,,
59,04/02/21 08:00:00 PM,4.623,2755.6,,,
60,04/02/21 08:30:00 PM,4.623,1894.5,,,
61,04/02/21 09:00:00 PM,4.623,1141.0,,,
62,04/02/21 09:30:00 PM,4.623,592.0,,,
63,04/02/21 10:00:00 PM,4.623,344.4,,,
64,04/02/21 10:30:00 PM,4.519,183.0,,,
65,04/02/21 11:00:00 PM,4.415,96.9,,,
66,04/02/21 11:30:00 PM,4.415,0.0,,,
67,04/03/21 12:00:00 AM,4.311,0.0,,,
68,04/03/21 12:30:00 AM,4.207,0.0,,,
69,04/03/21 01:00:00 AM,4.102,0.0,,,
70,04/03/21 01:30:00 AM,3.893,0.0,,,
71,04/03/21 02:00:00 AM,3.788,0.0,,,
72,04/03/21 02:30:00 AM,3.683,0.0,,,
73,04/03/21 03:00:00 AM,3.472,0.0,,,
74,04/03/21 03:30:00 AM,3.261,0.0,,,
75,04/03/21 04:00:00 AM,3.049,0.0,,,
76,04/03/21 04:30:00 AM,2.943,0.0,,,
77,04/03/21 05:00:00 AM,2.837,0.0,,,
78,04/03/21 05:30:00 AM,2.730,0.0,,,
79,04/03/21 06:00:00 AM,2.730,0.0,,,
80,04/03/21 06:30:00 AM,2.624,0.0,,,
81,04/03/21 07:00:00 AM,2.624,0.0,,,
82,04/03/21 07:30:00 AM,2.624,0.0,,,
83,04/03/21 08:00:00 AM,2.517,0.0,,,
84,04/03/21 08:30:00 AM,2.517,0.0,,,
85,04/03/21 09:00:00 AM,2.517,0.0,,,
86,04/03/21 09:30:00 AM,2.517,0.0,,,
87,04/03/21 10:00:00 AM,2.517,0.0,,,
88,04/03/21 10:30:00 AM,2.517,10.8,,,
89,04/03/21 11:00:00 AM,2.517,139.9,,,
90,04/03/21 11:30:00 AM,2.517,301.4,,,
91,04/03/21 12:00:00 PM,2.624,387.5,,,
92,04/03/21 12:30:00 PM,2.624,441.3,,,
93,04/03/21 01:00:00 PM,2.730,549.0,,,
94,04/03/21 01:30:00 PM,2.837,828.8,,,
95,04/03/21 02:00:00 PM,2.943,1808.3,,,
96,04/03/21 02:30:00 PM,3.155,3961.1,,,
97,04/03/21 03:00:00 PM,3.367,5166.7,,,
98,04/03/21 03:30:00 PM,3.578,7577.8,,,
99,04/03/21 04:00:00 PM,3.893,11022.3,,,
100,04/03/21 04:30:00 PM,4.102,14466.8,,,
101,04/03/21 05:00:00 PM,4.311,14466.8,,,
102,04/03/21 05:30:00 PM,4.519,17222.3,,,
103,04/03/21 06:00:00 PM,4.727,17222.3,,,
104,04/03/21 06:30:00 PM,4.831,7577.8,,,
105,04/03/21 07:00:00 PM,4.934,5166.7,,,
106,04/03/21 07:30:00 PM,5.141,2755.6,,,
107,04/03/21 08:00:00 PM,5.347,2755.6,,,
108,04/03/21 08:30:00 PM,5.450,1377.8,,,
109,04/03/21 09:00:00 PM,5.552,850.4,,,
110,04/03/21 09:30:00 PM,5.655,441.3,,,
111,04/03/21 10:00:00 PM,5.655,269.1,,,
112,04/03/21 10:30:00 PM,5.655,172.2,,,
113,04/03/21 11:00:00 PM,5.655,86.1,,,
114,04/03/21 11:30:00 PM,5.552,0.0,,,
115,04/04/21 12:00:00 AM,5.450,0.0,,,
116,04/04/21 12:30:00 AM,5.450,0.0,,,
117,04/04/21 01:00:00 AM,5.244,0.0,,,
118,04/04/21 01:30:00 AM,5.141,0.0,,,
119,04/04/21 02:00:00 AM,5.037,0.0,,,
120,04/04/21 02:30:00 AM,4.831,0.0,,,
121,04/04/21 03:00:00 AM,4.623,0.0,,,
122,04/04/21 03:30:00 AM,4.519,0.0,,,
123,04/04/21 04:00:00 AM,4.311,0.0,,,
124,04/04/21 04:30:00 AM,4.102,0.0,,,
125,04/04/21 05:00:00 AM,3.893,0.0,,,
126,04/04/21 05:30:00 AM,3.788,0.0,,,
127,04/04/21 06:00:00 AM,3.578,0.0,,,
128,04/04/21 06:30:00 AM,3.578,0.0,,,
129,04/04/21 07:00:00 AM,3.472,0.0,,,
130,04/04/21 07:30:00 AM,3.472,0.0,,,
131,04/04/21 08:00:00 AM,3.367,0.0,,,
132,04/04/21 08:30:00 AM,3.367,0.0,,,
133,04/04/21 09:00:00 AM,3.367,0.0,,,
134,04/04/21 09:30:00 AM,3.367,0.0,,,
135,04/04/21 10:00:00 AM,3.367,0.0,,,
136,04/04/21 10:30:00 AM,3.367,10.8,,,
137,04/04/21 11:00:00 AM,3.367,215.3,,,
138,04/04/21 11:30:00 AM,3.472,473.6,,,
139,04/04/21 12:00:00 PM,3.472,710.4,,,
140,04/04/21 12:30:00 PM,3.578,613.5,,,
141,04/04/21 01:00:00 PM,3.683,1894.5,,,
142,04/04/21 01:30:00 PM,3.788,2411.1,,,
143,04/04/21 02:00:00 PM,3.893,2066.7,,,
144,04/04/21 02:30:00 PM,4.102,3616.7,,,
145,04/04/21 03:00:00 PM,4.207,4133.4,,,
146,04/04/21 03:30:00 PM,4.311,3616.7,,,
147,04/04/21 04:00:00 PM,4.519,3961.1,,,
148,04/04/21 04:30:00 PM,4.623,4650.0,,,
149,04/04/21 05:00:00 PM,4.831,8611.2,,,
150,04/04/21 05:30:00 PM,4.934,6544.5,,,
151,04/04/21 06:00:00 PM,5.244,18600.1,,,
152,04/04/21 06:30:00 PM,5.347,10333.4,,,
153,04/04/21 07:00:00 PM,5.450,5511.1,,,
154,04/04/21 07:30:00 PM,5.655,2325.0,,,
155,04/04/21 08:00:00 PM,5.757,4133.4,,,
156,04/04/21 08:30:00 PM,5.962,1324.0,,,
157,04/04/21 09:00:00 PM,5.962,764.2,,,
158,04/04/21 09:30:00 PM,6.064,527.4,,,
159,04/04/21 10:00:00 PM,6.064,355.2,,,
160,04/04/21 10:30:00 PM,6.064,215.3,,,
161,04/04/21 11:00:00 PM,6.064,107.6,,,
162,04/04/21 11:30:00 PM,6.064,0.0,,,
163,04/05/21 12:00:00 AM,6.064,0.0,,,
164,04/05/21 12:30:00 AM,6.064,0.0,,,
165,04/05/21 01:00:00 AM,6.064,0.0,,,
166,04/05/21 01:30:00 AM,5.962,0.0,,,
167,04/05/21 02:00:00 AM,5.860,0.0,,,
168,04/05/21 02:30:00 AM,5.860,0.0,,,
169,04/05/21 03:00:00 AM,5.757,0.0,,,
170,04/05/21 03:30:00 AM,5.655,0.0,,,
171,04/05/21 04:00:00 AM,5.552,0.0,,,
172,04/05/21 04:30:00 AM,5.347,0.0,,,
173,04/05/21 05:00:00 AM,5.347,0.0,,,
174,04/05/21 05:30:00 AM,5.141,0.0,,,
175,04/05/21 06:00:00 AM,5.037,0.0,,,
176,04/05/21 06:30:00 AM,4.934,0.0,,,
177,04/05/21 07:00:00 AM,4.934,0.0,,,
178,04/05/21 07:30:00 AM,4.831,0.0,,,
179,04/05/21 08:00:00 AM,4.727,0.0,,,
180,04/05/21 08:30:00 AM,4.727,0.0,,,
181,04/05/21 09:00:00 AM,4.727,0.0,,,
182,04/05/21 09:30:00 AM,4.623,0.0,,,
183,04/05/21 10:00:00 AM,4.623,0.0,,,
184,04/05/21 10:30:00 AM,4.519,10.8,,,
185,04/05/21 11:00:00 AM,4.519,86.1,,,
186,04/05/21 11:30:00 AM,4.519,333.7,,,
187,04/05/21 12:00:00 PM,4.519,430.6,,,
188,04/05/21 12:30:00 PM,4.623,484.4,,,
189,04/05/21 01:00:00 PM,4.727,592.0,,,
190,04/05/21 01:30:00 PM,4.831,947.2,,,
191,04/05/21 02:00:00 PM,4.934,1894.5,,,
192,04/05/21 02:30:00 PM,5.244,3961.1,,,
193,04/05/21 03:00:00 PM,5.450,5166.7,,,
194,04/05/21 03:30:00 PM,5.757,8266.7,,,
195,04/05/21 04:00:00 PM,6.064,13777.9,,,
196,04/05/21 04:30:00 PM,6.268,13777.9,,,
197,04/05/21 05:00:00 PM,6.471,18600.1,,,
198,04/05/21 05:30:00 PM,6.775,30311.3,,,
199,04/05/21 06:00:00 PM,6.978,18600.1,,,
200,04/05/21 06:30:00 PM,7.079,12400.1,,,
201,04/05/21 07:00:00 PM,7.179,7577.8,,,
202,04/05/21 07:30:00 PM,7.280,2669.5,,,
203,04/05/21 08:00:00 PM,7.481,2583.4,,,
204,04/05/21 08:30:00 PM,7.582,1377.8,,,
205,04/05/21 09:00:00 PM,7.582,936.5,,,
206,04/05/21 09:30:00 PM,7.682,570.5,,,
207,04/05/21 10:00:00 PM,7.682,602.8,,,
208,04/05/21 10:30:00 PM,7.782,516.7,,,
209,04/05/21 11:00:00 PM,7.782,193.8,,,
210,04/05/21 11:30:00 PM,7.682,21.5,,,
211,04/06/21 12:00:00 AM,7.682,0.0,,,
212,04/06/21 12:30:00 AM,7.682,0.0,,,
213,04/06/21 01:00:00 AM,7.582,0.0,,,
214,04/06/21 01:30:00 AM,7.481,0.0,,,
215,04/06/21 02:00:00 AM,7.381,0.0,,,
216,04/06/21 02:30:00 AM,7.280,0.0,,,
217,04/06/21 03:00:00 AM,7.079,0.0,,,
218,04/06/21 03:30:00 AM,6.877,0.0,,,
219,04/06/21 04:00:00 AM,6.674,0.0,,,
220,04/06/21 04:30:00 AM,6.573,0.0,,,
221,04/06/21 05:00:00 AM,6.370,0.0,,,
222,04/06/21 05:30:00 AM,6.268,0.0,,,
223,04/06/21 06:00:00 AM,6.166,0.0,,,
224,04/06/21 06:30:00 AM,6.064,0.0,,,
225,04/06/21 07:00:00 AM,5.962,0.0,,,
226,04/06/21 07:30:00 AM,5.962,0.0,,,
227,04/06/21 08:00:00 AM,5.860,0.0,,,
228,04/06/21 08:30:00 AM,5.860,0.0,,,
229,04/06/21 09:00:00 AM,5.757,0.0,,,
230,04/06/21 09:30:00 AM,5.655,0.0,,,
231,04/06/21 10:00:00 AM,5.655,0.0,,,
232,04/06/21 10:30:00 AM,5.552,21.5,,,
233,04/06/21 11:00:00 AM,5.552,193.8,,,
234,04/06/21 11:30:00 AM,5.552,333.7,,,
235,04/06/21 12:00:00 PM,5.552,419.8,,,
236,04/06/21 12:30:00 PM,5.655,462.9,,,
237,04/06/21 01:00:00 PM,5.757,538.2,,,
238,04/06/21 01:30:00 PM,5.860,839.6,,,
239,04/06/21 02:00:00 PM,5.962,2325.0,,,
240,04/06/21 02:30:00 PM,6.268,4133.4,,,
241,04/06/21 03:00:00 PM,6.573,6200.0,,,
242,04/06/21 03:30:00 PM,6.877,9300.1,,,
243,04/06/21 04:00:00 PM,7.079,11711.2,,,
244,04/06/21 04:30:00 PM,7.381,16533.4,,,
245,04/06/21 05:00:00 PM,7.682,34444.7,,,
246,04/06/21 05:30:00 PM,7.983,26178.0,,,
247,04/06/21 06:00:00 PM,8.182,20666.8,,,
248,04/06/21 06:30:00 PM,8.182,17222.3,,,
249,04/06/21 07:00:00 PM,8.382,10333.4,,,
250,04/06/21 07:30:00 PM,8.382,1087.2,,,
251,04/06/21 08:00:00 PM,8.581,2411.1,,,
252,04/06/21 08:30:00 PM,8.680,1313.2,,,
253,04/06/21 09:00:00 PM,8.680,1119.5,,,
254,04/06/21 09:30:00 PM,8.779,322.9,,,
255,04/06/21 10:00:00 PM,8.779,441.3,,,
256,04/06/21 10:30:00 PM,8.879,161.5,,,
257,04/06/21 11:00:00 PM,8.978,86.1,,,
258,04/06/21 11:30:00 PM,9.077,0.0,,,
259,04/07/21 12:00:00 AM,9.077,0.0,,,
260,04/07/21 12:30:00 AM,9.077,0.0,,,
261,04/07/21 01:00:00 AM,8.978,0.0,,,
262,04/07/21 01:30:00 AM,8.779,0.0,,,
263,04/07/21 02:00:00 AM,8.680,0.0,,,
264,04/07/21 02:30:00 AM,8.481,0.0,,,
265,04/07/21 03:00:00 AM,8.382,0.0,,,
266,04/07/21 03:30:00 AM,8.182,0.0,,,
267,04/07/21 04:00:00 AM,8.082,0.0,,,
268,04/07/21 04:30:00 AM,7.882,0.0,,,
269,04/07/21 05:00:00 AM,7.782,0.0,,,
270,04/07/21 05:30:00 AM,7.582,0.0,,,
271,04/07/21 06:00:00 AM,7.481,0.0,,,
272,04/07/21 06:30:00 AM,7.381,0.0,,,
273,04/07/21 07:00:00 AM,7.280,0.0,,,
274,04/07/21 07:30:00 AM,7.179,0.0,,,
275,04/07/21 08:00:00 AM,7.079,0.0,,,
276,04/07/21 08:30:00 AM,7.079,0.0,,,
277,04/07/21 09:00:00 AM,6.978,0.0,,,
278,04/07/21 09:30:00 AM,6.978,0.0,,,
279,04/07/21 10:00:00 AM,6.978,0.0,,,
280,04/07/21 10:30:00 AM,6.877,32.3,,,
281,04/07/21 11:00:00 AM,6.978,236.8,,,
282,04/07/21 11:30:00 AM,6.978,559.7,,,
283,04/07/21 12:00:00 PM,6.978,1345.5,,,
284,04/07/21 12:30:00 PM,7.079,1722.2,,,
285,04/07/21 01:00:00 PM,7.179,1722.2,,,
286,04/07/21 01:30:00 PM,7.280,1894.5,,,
287,04/07/21 02:00:00 PM,7.381,1894.5,,,
288,04/07/21 02:30:00 PM,7.682,4650.0,,,
289,04/07/21 03:00:00 PM,7.782,1980.6,,,
290,04/07/21 03:30:00 PM,7.983,3961.1,,,
291,04/07/21 04:00:00 PM,8.481,20666.8,,,
292,04/07/21 04:30:00 PM,8.879,13777.9,,,
293,04/07/21 05:00:00 PM,9.077,20666.8,,,
294,04/07/21 05:30:00 PM,9.373,12400.1,,,
295,04/07/21 06:00:00 PM,9.472,23422.4,,,
296,04/07/21 06:30:00 PM,9.472,4822.3,,,
297,04/07/21 07:00:00 PM,9.768,8611.2,,,
298,04/07/21 07:30:00 PM,9.669,1808.3,,,
299,04/07/21 08:00:00 PM,9.768,1722.2,,,
300,04/07/21 08:30:00 PM,9.768,688.9,,,
301,04/07/21 09:00:00 PM,9.866,0.0,,,
302,04/07/21 09:30:00 PM,9.965,0.0,,,
303,04/07/21 10:00:00 PM,9.965,0.0,,,
304,04/07/21 10:30:00 PM,9.866,0.0,,,
305,04/07/21 11:00:00 PM,9.866,0.0,,,
306,04/07/21 11:30:00 PM,9.768,0.0,,,
307,04/08/21 12:00:00 AM,9.768,0.0,,,
308,04/08/21 12:30:00 AM,9.669,0.0,,,
309,04/08/21 01:00:00 AM,9.571,0.0,,,
310,04/08/21 01:30:00 AM,9.472,0.0,,,
311,04/08/21 02:00:00 AM,9.472,0.0,,,
312,04/08/21 02:30:00 AM,9.373,0.0,,,
313,04/08/21 03:00:00 AM,9.275,0.0,,,
314,04/08/21 03:30:00 AM,9.176,0.0,,,
315,04/08/21 04:00:00 AM,9.077,0.0,,,
316,04/08/21 04:30:00 AM,8.978,0.0,,,
317,04/08/21 05:00:00 AM,8.879,0.0,,,
318,04/08/21 05:30:00 AM,8.779,0.0,,,
319,04/08/21 06:00:00 AM,8.581,0.0,,,
320,04/08/21 06:30:00 AM,8.382,0.0,,,
321,04/08/21 07:00:00 AM,8.182,0.0,,,
322,04/08/21 07:30:00 AM,7.983,0.0,,,
323,04/08/21 08:00:00 AM,7.782,0.0,,,
324,04/08/21 08:30:00 AM,7.582,0.0,,,
325,04/08/21 09:00:00 AM,7.481,0.0,,,
326,04/08/21 09:30:00 AM,7.381,0.0,,,
327,04/08/21 10:00:00 AM,7.381,0.0,,,
328,04/08/21 10:30:00 AM,7.280,0.0,,,
329,04/08/21 11:00:00 AM,7.280,0.0,,,
330,04/08/21 11:30:00 AM,7.280,0.0,,,
331,04/08/21 12:00:00 PM,7.280,0.0,,,
332,04/08/21 12:30:00 PM,7.280,0.0,,,
333,04/08/21 01:00:00 PM,7.381,0.0,,,
334,04/08/21 01:30:00 PM,7.481,0.0,,,
335,04/08/21 02:00:00 PM,7.682,0.0,,,
336,04/08/21 02:30:00 PM,7.882,0.0,,,
337,04/08/21 03:00:00 PM,8.082,21.5,,,
338,04/08/21 03:30:00 PM,8.382,43.1,,,
339,04/08/21 04:00:00 PM,8.779,53.8,,,
340,04/08/21 04:30:00 PM,8.978,64.6,,,
341,04/08/21 05:00:00 PM,9.176,64.6,,,
342,04/08/21 05:30:00 PM,9.472,64.6,,,
343,04/08/21 06:00:00 PM,9.768,53.8,,,
344,04/08/21 06:30:00 PM,9.965,32.3,,,
345,04/08/21 07:00:00 PM,10.161,10.8,,,
346,04/08/21 07:30:00 PM,10.357,0.0,,,
347,04/08/21 08:00:00 PM,10.553,0.0,,,
348,04/08/21 08:30:00 PM,10.748,0.0,,,
349,04/08/21 09:00:00 PM,10.944,0.0,,,
350,04/08/21 09:30:00 PM,11.041,0.0,,,
351,04/08/21 10:00:00 PM,11.139,0.0,,,
352,04/08/21 10:30:00 PM,11.041,0.0,,,
353,04/08/21 11:00:00 PM,11.139,0.0,,,
354,04/08/21 11:30:00 PM,11.139,0.0,,,
355,04/09/21 12:00:00 AM,11.139,0.0,,,
356,04/09/21 12:30:00 AM,11.139,0.0,,,
357,04/09/21 01:00:00 AM,11.139,0.0,,,
358,04/09/21 01:30:00 AM,11.139,0.0,,,
359,04/09/21 02:00:00 AM,11.041,0.0,,,
360,04/09/21 02:30:00 AM,10.944,0.0,,,
361,04/09/21 03:00:00 AM,10.846,0.0,,,
362,04/09/21 03:30:00 AM,10.748,0.0,,,
363,04/09/21 04:00:00 AM,10.651,0.0,,,
364,04/09/21 04:30:00 AM,10.455,0.0,,,
365,04/09/21 05:00:00 AM,10.259,0.0,,,
366,04/09/21 05:30:00 AM,10.063,0.0,,,
367,04/09/21 06:00:00 AM,9.866,0.0,,,
368,04/09/21 06:30:00 AM,9.472,0.0,,,
369,04/09/21 07:00:00 AM,9.275,0.0,,,
370,04/09/21 07:30:00 AM,9.077,0.0,,,
371,04/09/21 08:00:00 AM,8.779,0.0,,,
372,04/09/21 08:30:00 AM,8.680,0.0,,,
373,04/09/21 09:00:00 AM,8.481,0.0,,,
374,04/09/21 09:30:00 AM,8.282,0.0,,,
375,04/09/21 10:00:00 AM,8.182,0.0,,,
376,04/09/21 10:30:00 AM,8.082,0.0,,,
377,04/09/21 11:00:00 AM,7.983,0.0,,,
378,04/09/21 11:30:00 AM,7.882,0.0,,,
379,04/09/21 12:00:00 PM,7.882,0.0,,,
380,04/09/21 12:30:00 PM,7.983,0.0,,,
381,04/09/21 01:00:00 PM,8.082,0.0,,,
382,04/09/21 01:30:00 PM,8.182,0.0,,,
383,04/09/21 02:00:00 PM,8.382,0.0,,,
384,04/09/21 02:30:00 PM,8.581,0.0,,,
385,04/09/21 03:00:00 PM,8.779,21.5,,,
386,04/09/21 03:30:00 PM,8.978,32.3,,,
387,04/09/21 04:00:00 PM,9.275,53.8,,,
388,04/09/21 04:30:00 PM,9.571,43.1,,,
389,04/09/21 05:00:00 PM,9.866,53.8,,,
390,04/09/21 05:30:00 PM,10.161,43.1,,,
391,04/09/21 06:00:00 PM,10.553,43.1,,,
392,04/09/21 06:30:00 PM,10.748,21.5,,,
393,04/09/21 07:00:00 PM,10.944,10.8,,,
394,04/09/21 07:30:00 PM,11.236,0.0,,,
395,04/09/21 08:00:00 PM,11.431,0.0,,,
396,04/09/21 08:30:00 PM,11.625,0.0,,,
397,04/09/21 09:00:00 PM,11.819,0.0,,,
398,04/09/21 09:30:00 PM,11.916,0.0,,,
399,04/09/21 10:00:00 PM,12.110,0.0,,,
400,04/09/21 10:30:00 PM,12.207,0.0,,,
401,04/09/21 11:00:00 PM,12.304,0.0,,,
402,04/09/21 11:30:00 PM,12.401,0.0,,,
403,04/10/21 12:00:00 AM,12.401,0.0,,,
404,04/10/21 12:30:00 AM,12.401,0.0,,,
405,04/10/21 01:00:00 AM,12.401,0.0,,,
406,04/10/21 01:30:00 AM,12.401,0.0,,,
407,04/10/21 02:00:00 AM,12.304,0.0,,,
408,04/10/21 02:30:00 AM,12.304,0.0,,,
409,04/10/21 03:00:00 AM,12.207,0.0,,,
410,04/10/21 03:30:00 AM,12.110,0.0,,,
411,04/10/21 04:00:00 AM,11.916,0.0,,,
412,04/10/21 04:30:00 AM,11.819,0.0,,,
413,04/10/21 05:00:00 AM,11.625,0.0,,,
414,04/10/21 05:30:00 AM,11.528,0.0,,,
415,04/10/21 06:00:00 AM,11.334,0.0,,,
416,04/10/21 06:30:00 AM,11.139,0.0,,,
417,04/10/21 07:00:00 AM,10.944,0.0,,,
418,04/10/21 07:30:00 AM,10.651,0.0,,,
419,04/10/21 08:00:00 AM,10.455,0.0,,,
420,04/10/21 08:30:00 AM,10.357,0.0,,,
421,04/10/21 09:00:00 AM,10.161,0.0,,,
422,04/10/21 09:30:00 AM,10.063,0.0,,,
423,04/10/21 10:00:00 AM,9.965,0.0,,,
424,04/10/21 10:30:00 AM,9.866,0.0,,,
425,04/10/21 11:00:00 AM,9.768,0.0,,,
426,04/10/21 11:30:00 AM,9.768,0.0,,,
427,04/10/21 12:00:00 PM,9.768,0.0,,,
428,04/10/21 12:30:00 PM,9.768,0.0,,,
429,04/10/21 01:00:00 PM,9.866,0.0,,,
430,04/10/21 01:30:00 PM,9.965,0.0,,,
431,04/10/21 02:00:00 PM,10.161,0.0,,,
432,04/10/21 02:30:00 PM,10.357,0.0,,,
433,04/10/21 03:00:00 PM,10.553,21.5,,,
434,04/10/21 03:30:00 PM,10.748,32.3,,,
435,04/10/21 04:00:00 PM,11.139,43.1,,,
436,04/10/21 04:30:00 PM,11.625,43.1,,,
437,04/10/21 05:00:00 PM,11.722,43.1,,,
438,04/10/21 05:30:00 PM,12.013,43.1,,,
439,04/10/21 06:00:00 PM,12.401,32.3,,,
440,04/10/21 06:30:00 PM,12.401,21.5,,,
441,04/10/21 07:00:00 PM,12.690,10.8,,,
442,04/10/21 07:30:00 PM,12.980,0.0,,,
443,04/10/21 08:00:00 PM,13.173,0.0,,,
444,04/10/21 08:30:00 PM,13.461,0.0,,,
445,04/10/21 09:00:00 PM,13.654,0.0,,,
446,04/10/21 09:30:00 PM,13.846,0.0,,,
447,04/10/21 10:00:00 PM,13.846,0.0,,,
448,04/10/21 10:30:00 PM,13.846,0.0,,,
449,04/10/21 11:00:00 PM,13.846,0.0,,,
450,04/10/21 11:30:00 PM,13.846,0.0,,,
451,04/11/21 12:00:00 AM,13.846,0.0,,,
452,04/11/21 12:30:00 AM,13.846,0.0,,,
453,04/11/21 01:00:00 AM,13.846,0.0,,,
454,04/11/21 01:30:00 AM,13.750,0.0,,,
455,04/11/21 02:00:00 AM,13.750,0.0,,,
456,04/11/21 02:30:00 AM,13.654,0.0,,,
457,04/11/21 03:00:00 AM,13.558,0.0,,,
458,04/11/21 03:30:00 AM,13.461,0.0,,,
459,04/11/21 04:00:00 AM,13.365,0.0,,,
460,04/11/21 04:30:00 AM,13.269,0.0,,,
461,04/11/21 05:00:00 AM,13.173,0.0,,,
462,04/11/21 05:30:00 AM,12.980,0.0,,,
463,04/11/21 06:00:00 AM,12.883,0.0,,,
464,04/11/21 06:30:00 AM,12.690,0.0,,,
465,04/11/21 07:00:00 AM,12.401,0.0,,,
466,04/11/21 07:30:00 AM,12.110,0.0,,,
467,04/11/21 08:00:00 AM,11.916,0.0,,,
468,04/11/21 08:30:00 AM,11.722,0.0,,,
469,04/11/21 09:00:00 AM,11.528,0.0,,,
470,04/11/21 09:30:00 AM,11.334,0.0,,,
471,04/11/21 10:00:00 AM,11.236,0.0,,,
472,04/11/21 10:30:00 AM,11.041,0.0,,,
473,04/11/21 11:00:00 AM,10.944,0.0,,,
474,04/11/21 11:30:00 AM,10.846,0.0,,,
475,04/11/21 12:00:00 PM,10.846,0.0,,,
476,04/11/21 12:30:00 PM,10.748,0.0,,,
477,04/11/21 01:00:00 PM,10.846,0.0,,,
478,04/11/21 01:30:00 PM,10.846,0.0,,,
479,04/11/21 02:00:00 PM,10.944,0.0,,,
480,04/11/21 02:30:00 PM,11.139,0.0,,,
481,04/11/21 03:00:00 PM,11.236,10.8,,,
482,04/11/21 03:30:00 PM,11.431,32.3,,,
483,04/11/21 04:00:00 PM,11.722,32.3,,,
484,04/11/21 04:30:00 PM,11.916,21.5,,,
