"Plot Title: Win_Ethan_Allen_Park"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 20571737, SEN S/N: 20571737)","Coupler Detached (LGR S/N: 20571737)","Coupler Attached (LGR S/N: 20571737)","Stopped (LGR S/N: 20571737)","End Of File (LGR S/N: 20571737)"
536,05/04/21 09:00:00 PM,8.891,,,,
537,05/04/21 10:00:00 PM,8.866,,,,
538,05/04/21 11:00:00 PM,8.891,,,,
539,05/05/21 12:00:00 AM,8.916,,,,
540,05/05/21 01:00:00 AM,8.941,,,,
541,05/05/21 02:00:00 AM,8.965,,,,
542,05/05/21 03:00:00 AM,8.941,,,,
543,05/05/21 04:00:00 AM,8.965,,,,
544,05/05/21 05:00:00 AM,8.990,,,,
545,05/05/21 06:00:00 AM,9.015,,,,
546,05/05/21 07:00:00 AM,9.015,,,,
547,05/05/21 08:00:00 AM,9.040,,,,
548,05/05/21 09:00:00 AM,9.064,,,,
549,05/05/21 10:00:00 AM,9.114,,,,
550,05/05/21 11:00:00 AM,9.139,,,,
551,05/05/21 12:00:00 PM,9.139,,,,
552,05/05/21 01:00:00 PM,9.188,,,,
553,05/05/21 02:00:00 PM,9.238,,,,
554,05/05/21 03:00:00 PM,9.287,,,,
555,05/05/21 04:00:00 PM,9.312,,,,
556,05/05/21 05:00:00 PM,9.336,,,,
557,05/05/21 06:00:00 PM,9.361,,,,
558,05/05/21 07:00:00 PM,9.336,,,,
559,05/05/21 08:00:00 PM,9.336,,,,
560,05/05/21 09:00:00 PM,9.336,,,,
561,05/05/21 10:00:00 PM,9.336,,,,
562,05/05/21 11:00:00 PM,9.336,,,,
563,05/06/21 12:00:00 AM,9.336,,,,
564,05/06/21 01:00:00 AM,9.336,,,,
565,05/06/21 02:00:00 AM,9.312,,,,
566,05/06/21 03:00:00 AM,9.312,,,,
567,05/06/21 04:00:00 AM,9.312,,,,
568,05/06/21 05:00:00 AM,9.287,,,,
569,05/06/21 06:00:00 AM,9.287,,,,
570,05/06/21 07:00:00 AM,9.312,,,,
571,05/06/21 08:00:00 AM,9.312,,,,
572,05/06/21 09:00:00 AM,9.312,,,,
573,05/06/21 10:00:00 AM,9.262,,,,
574,05/06/21 11:00:00 AM,9.213,,,,
575,05/06/21 12:00:00 PM,9.188,,,,
576,05/06/21 01:00:00 PM,9.163,,,,
577,05/06/21 02:00:00 PM,9.188,,,,
578,05/06/21 03:00:00 PM,9.238,,,,
579,05/06/21 04:00:00 PM,9.410,,,,
580,05/06/21 05:00:00 PM,9.632,,,,
581,05/06/21 06:00:00 PM,9.829,,,,
582,05/06/21 07:00:00 PM,9.977,,,,
583,05/06/21 08:00:00 PM,10.100,,,,
584,05/06/21 09:00:00 PM,10.222,,,,
585,05/06/21 10:00:00 PM,10.345,,,,
586,05/06/21 11:00:00 PM,10.369,,,,
587,05/07/21 12:00:00 AM,10.394,,,,
588,05/07/21 01:00:00 AM,10.320,,,,
589,05/07/21 02:00:00 AM,10.222,,,,
590,05/07/21 03:00:00 AM,10.149,,,,
591,05/07/21 04:00:00 AM,10.100,,,,
592,05/07/21 05:00:00 AM,10.026,,,,
593,05/07/21 06:00:00 AM,9.952,,,,
594,05/07/21 07:00:00 AM,9.903,,,,
595,05/07/21 08:00:00 AM,9.829,,,,
596,05/07/21 09:00:00 AM,9.805,,,,
597,05/07/21 10:00:00 AM,9.780,,,,
598,05/07/21 11:00:00 AM,9.780,,,,
599,05/07/21 12:00:00 PM,9.780,,,,
600,05/07/21 01:00:00 PM,9.829,,,,
601,05/07/21 02:00:00 PM,9.952,,,,
602,05/07/21 03:00:00 PM,10.149,,,,
603,05/07/21 04:00:00 PM,10.271,,,,
604,05/07/21 05:00:00 PM,10.369,,,,
605,05/07/21 06:00:00 PM,10.443,,,,
606,05/07/21 07:00:00 PM,10.492,,,,
607,05/07/21 08:00:00 PM,10.590,,,,
608,05/07/21 09:00:00 PM,10.663,,,,
609,05/07/21 10:00:00 PM,10.736,,,,
610,05/07/21 11:00:00 PM,10.736,,,,
611,05/08/21 12:00:00 AM,10.712,,,,
612,05/08/21 01:00:00 AM,10.663,,,,
613,05/08/21 02:00:00 AM,10.638,,,,
614,05/08/21 03:00:00 AM,10.687,,,,
615,05/08/21 04:00:00 AM,10.712,,,,
616,05/08/21 05:00:00 AM,10.687,,,,
617,05/08/21 06:00:00 AM,10.687,,,,
618,05/08/21 07:00:00 AM,10.687,,,,
619,05/08/21 08:00:00 AM,10.712,,,,
620,05/08/21 09:00:00 AM,10.687,,,,
621,05/08/21 10:00:00 AM,10.687,,,,
622,05/08/21 11:00:00 AM,10.712,,,,
623,05/08/21 12:00:00 PM,10.761,,,,
624,05/08/21 01:00:00 PM,10.810,,,,
625,05/08/21 02:00:00 PM,10.883,,,,
626,05/08/21 03:00:00 PM,10.980,,,,
627,05/08/21 04:00:00 PM,11.078,,,,
628,05/08/21 05:00:00 PM,11.127,,,,
629,05/08/21 06:00:00 PM,11.151,,,,
630,05/08/21 07:00:00 PM,11.200,,,,
631,05/08/21 08:00:00 PM,11.127,,,,
632,05/08/21 09:00:00 PM,11.053,,,,
633,05/08/21 10:00:00 PM,11.029,,,,
634,05/08/21 11:00:00 PM,10.932,,,,
635,05/09/21 12:00:00 AM,10.883,,,,
636,05/09/21 01:00:00 AM,10.785,,,,
637,05/09/21 02:00:00 AM,10.663,,,,
638,05/09/21 03:00:00 AM,10.565,,,,
639,05/09/21 04:00:00 AM,10.492,,,,
640,05/09/21 05:00:00 AM,10.443,,,,
641,05/09/21 06:00:00 AM,10.369,,,,
642,05/09/21 07:00:00 AM,10.296,,,,
643,05/09/21 08:00:00 AM,10.222,,,,
644,05/09/21 09:00:00 AM,10.149,,,,
645,05/09/21 10:00:00 AM,10.124,,,,
646,05/09/21 11:00:00 AM,10.124,,,,
647,05/09/21 12:00:00 PM,10.173,,,,
648,05/09/21 01:00:00 PM,10.271,,,,
649,05/09/21 02:00:00 PM,10.443,,,,
650,05/09/21 03:00:00 PM,10.687,,,,
651,05/09/21 04:00:00 PM,10.956,,,,
652,05/09/21 05:00:00 PM,11.248,,,,
653,05/09/21 06:00:00 PM,11.443,,,,
654,05/09/21 07:00:00 PM,11.540,,,,
655,05/09/21 08:00:00 PM,11.589,,,,
656,05/09/21 09:00:00 PM,11.613,,,,
657,05/09/21 10:00:00 PM,11.565,,,,
658,05/09/21 11:00:00 PM,11.565,,,,
659,05/10/21 12:00:00 AM,11.565,,,,
660,05/10/21 01:00:00 AM,11.565,,,,
661,05/10/21 02:00:00 AM,11.540,,,,
662,05/10/21 03:00:00 AM,11.467,,,,
663,05/10/21 04:00:00 AM,11.419,,,,
664,05/10/21 05:00:00 AM,11.321,,,,
665,05/10/21 06:00:00 AM,11.175,,,,
666,05/10/21 07:00:00 AM,11.029,,,,
667,05/10/21 08:00:00 AM,10.956,,,,
668,05/10/21 09:00:00 AM,10.932,,,,
669,05/10/21 10:00:00 AM,10.907,,,,
670,05/10/21 11:00:00 AM,10.932,,,,
671,05/10/21 12:00:00 PM,10.980,,,,
672,05/10/21 01:00:00 PM,11.078,,,,
673,05/10/21 02:00:00 PM,11.200,,,,
674,05/10/21 03:00:00 PM,11.419,,,,
675,05/10/21 04:00:00 PM,11.637,,,,
676,05/10/21 05:00:00 PM,11.904,,,,
677,05/10/21 06:00:00 PM,12.171,,,,
678,05/10/21 07:00:00 PM,12.364,,,,
679,05/10/21 08:00:00 PM,12.437,,,,
680,05/10/21 09:00:00 PM,12.437,,,,
681,05/10/21 10:00:00 PM,12.364,,,,
682,05/10/21 11:00:00 PM,12.292,,,,
683,05/11/21 12:00:00 AM,12.268,,,,
684,05/11/21 01:00:00 AM,12.268,,,,
685,05/11/21 02:00:00 AM,12.268,,,,
686,05/11/21 03:00:00 AM,12.243,,,,
687,05/11/21 04:00:00 AM,12.195,,,,
688,05/11/21 05:00:00 AM,12.098,,,,
689,05/11/21 06:00:00 AM,11.977,,,,
690,05/11/21 07:00:00 AM,11.832,,,,
691,05/11/21 08:00:00 AM,11.637,,,,
692,05/11/21 09:00:00 AM,11.467,,,,
693,05/11/21 10:00:00 AM,11.370,,,,
694,05/11/21 11:00:00 AM,11.321,,,,
695,05/11/21 12:00:00 PM,11.321,,,,
696,05/11/21 01:00:00 PM,11.394,,,,
697,05/11/21 02:00:00 PM,11.565,,,,
698,05/11/21 03:00:00 PM,11.807,,,,
699,05/11/21 04:00:00 PM,12.098,,,,
700,05/11/21 05:00:00 PM,12.340,,,,
701,05/11/21 06:00:00 PM,12.389,,,,
702,05/11/21 07:00:00 PM,12.364,,,,
703,05/11/21 08:00:00 PM,12.389,,,,
704,05/11/21 09:00:00 PM,12.340,,,,
705,05/11/21 10:00:00 PM,12.292,,,,
706,05/11/21 11:00:00 PM,12.243,,,,
707,05/12/21 12:00:00 AM,12.147,,,,
708,05/12/21 01:00:00 AM,12.074,,,,
709,05/12/21 02:00:00 AM,11.977,,,,
710,05/12/21 03:00:00 AM,11.856,,,,
711,05/12/21 04:00:00 AM,11.710,,,,
712,05/12/21 05:00:00 AM,11.589,,,,
713,05/12/21 06:00:00 AM,11.467,,,,
714,05/12/21 07:00:00 AM,11.346,,,,
715,05/12/21 08:00:00 AM,11.224,,,,
716,05/12/21 09:00:00 AM,11.102,,,,
717,05/12/21 10:00:00 AM,10.980,,,,
718,05/12/21 11:00:00 AM,10.883,,,,
719,05/12/21 12:00:00 PM,10.858,,,,
720,05/12/21 01:00:00 PM,10.883,,,,
721,05/12/21 02:00:00 PM,11.005,,,,
722,05/12/21 03:00:00 PM,11.200,,,,
723,05/12/21 04:00:00 PM,11.370,,,,
724,05/12/21 05:00:00 PM,11.637,,,,
725,05/12/21 06:00:00 PM,11.734,,,,
726,05/12/21 07:00:00 PM,11.880,,,,
727,05/12/21 08:00:00 PM,11.929,,,,
728,05/12/21 09:00:00 PM,11.929,,,,
729,05/12/21 10:00:00 PM,11.880,,,,
730,05/12/21 11:00:00 PM,11.904,,,,
731,05/13/21 12:00:00 AM,11.904,,,,
732,05/13/21 01:00:00 AM,11.953,,,,
733,05/13/21 02:00:00 AM,11.953,,,,
734,05/13/21 03:00:00 AM,11.904,,,,
735,05/13/21 04:00:00 AM,11.856,,,,
736,05/13/21 05:00:00 AM,11.759,,,,
737,05/13/21 06:00:00 AM,11.686,,,,
738,05/13/21 07:00:00 AM,11.613,,,,
739,05/13/21 08:00:00 AM,11.516,,,,
740,05/13/21 09:00:00 AM,11.394,,,,
741,05/13/21 10:00:00 AM,11.297,,,,
742,05/13/21 11:00:00 AM,11.175,,,,
743,05/13/21 12:00:00 PM,11.151,,,,
744,05/13/21 01:00:00 PM,11.224,,,,
745,05/13/21 02:00:00 PM,11.370,,,,
746,05/13/21 03:00:00 PM,11.613,,,,
747,05/13/21 04:00:00 PM,11.977,,,,
748,05/13/21 05:00:00 PM,12.316,,,,
749,05/13/21 06:00:00 PM,12.630,,,,
750,05/13/21 07:00:00 PM,12.920,,,,
751,05/13/21 08:00:00 PM,13.161,,,,
752,05/13/21 09:00:00 PM,13.281,,,,
753,05/13/21 10:00:00 PM,13.305,,,,
754,05/13/21 11:00:00 PM,13.257,,,,
755,05/14/21 12:00:00 AM,13.137,,,,
756,05/14/21 01:00:00 AM,12.992,,,,
757,05/14/21 02:00:00 AM,12.944,,,,
758,05/14/21 03:00:00 AM,12.920,,,,
759,05/14/21 04:00:00 AM,12.896,,,,
760,05/14/21 05:00:00 AM,12.871,,,,
761,05/14/21 06:00:00 AM,12.847,,,,
762,05/14/21 07:00:00 AM,12.775,,,,
763,05/14/21 08:00:00 AM,12.678,,,,
764,05/14/21 09:00:00 AM,12.558,,,,
765,05/14/21 10:00:00 AM,12.437,,,,
766,05/14/21 11:00:00 AM,12.292,,,,
767,05/14/21 12:00:00 PM,12.219,,,,
768,05/14/21 01:00:00 PM,12.243,,,,
769,05/14/21 02:00:00 PM,12.340,,,,
770,05/14/21 03:00:00 PM,12.534,,,,
771,05/14/21 04:00:00 PM,12.727,,,,
772,05/14/21 05:00:00 PM,13.088,,,,
773,05/14/21 06:00:00 PM,13.425,,,,
774,05/14/21 07:00:00 PM,13.666,,,,
775,05/14/21 08:00:00 PM,13.978,,,,
776,05/14/21 09:00:00 PM,14.242,,,,
777,05/14/21 10:00:00 PM,14.337,,,,
778,05/14/21 11:00:00 PM,14.337,,,,
779,05/15/21 12:00:00 AM,14.290,,,,
780,05/15/21 01:00:00 AM,14.242,,,,
781,05/15/21 02:00:00 AM,14.218,,,,
782,05/15/21 03:00:00 AM,14.218,,,,
783,05/15/21 04:00:00 AM,14.242,,,,
784,05/15/21 05:00:00 AM,14.314,,,,
785,05/15/21 06:00:00 AM,14.337,,,,
786,05/15/21 07:00:00 AM,14.337,,,,
787,05/15/21 08:00:00 AM,14.314,,,,
788,05/15/21 09:00:00 AM,14.242,,,,
789,05/15/21 10:00:00 AM,14.122,,,,
790,05/15/21 11:00:00 AM,13.954,,,,
791,05/15/21 12:00:00 PM,13.834,,,,
792,05/15/21 01:00:00 PM,13.786,,,,
793,05/15/21 02:00:00 PM,13.810,,,,
794,05/15/21 03:00:00 PM,13.930,,,,
795,05/15/21 04:00:00 PM,14.170,,,,
796,05/15/21 05:00:00 PM,14.481,,,,
797,05/15/21 06:00:00 PM,14.816,,,,
798,05/15/21 07:00:00 PM,15.055,,,,
799,05/15/21 08:00:00 PM,15.223,,,,
800,05/15/21 09:00:00 PM,15.342,,,,
801,05/15/21 10:00:00 PM,15.366,,,,
802,05/15/21 11:00:00 PM,15.318,,,,
803,05/16/21 12:00:00 AM,15.247,,,,
804,05/16/21 01:00:00 AM,15.151,,,,
805,05/16/21 02:00:00 AM,15.127,,,,
806,05/16/21 03:00:00 AM,15.151,,,,
807,05/16/21 04:00:00 AM,15.199,,,,
808,05/16/21 05:00:00 AM,15.270,,,,
809,05/16/21 06:00:00 AM,15.342,,,,
810,05/16/21 07:00:00 AM,15.414,,,,
811,05/16/21 08:00:00 AM,15.438,,,,
812,05/16/21 09:00:00 AM,15.366,,,,
813,05/16/21 10:00:00 AM,15.247,,,,
814,05/16/21 11:00:00 AM,15.127,,,,
815,05/16/21 12:00:00 PM,15.055,,,,
816,05/16/21 01:00:00 PM,15.008,,,,
817,05/16/21 02:00:00 PM,14.984,,,,
818,05/16/21 03:00:00 PM,15.031,,,,
819,05/16/21 04:00:00 PM,15.175,,,,
820,05/16/21 05:00:00 PM,15.461,,,,
821,05/16/21 06:00:00 PM,15.748,,,,
822,05/16/21 07:00:00 PM,16.058,,,,
823,05/16/21 08:00:00 PM,16.320,,,,
824,05/16/21 09:00:00 PM,16.487,,,,
825,05/16/21 10:00:00 PM,16.582,,,,
826,05/16/21 11:00:00 PM,16.534,,,,
827,05/17/21 12:00:00 AM,16.415,,,,
828,05/17/21 01:00:00 AM,16.249,,,,
829,05/17/21 02:00:00 AM,16.106,,,,
830,05/17/21 03:00:00 AM,16.034,,,,
831,05/17/21 04:00:00 AM,15.963,,,,
832,05/17/21 05:00:00 AM,15.939,,,,
833,05/17/21 06:00:00 AM,15.963,,,,
834,05/17/21 07:00:00 AM,16.010,,,,
835,05/17/21 08:00:00 AM,16.082,,,,
836,05/17/21 09:00:00 AM,16.153,,,,
837,05/17/21 10:00:00 AM,16.177,,,,
838,05/17/21 11:00:00 AM,16.153,,,,
839,05/17/21 12:00:00 PM,16.153,,,,
840,05/17/21 01:00:00 PM,16.177,,,,
841,05/17/21 02:00:00 PM,16.201,,,,
842,05/17/21 03:00:00 PM,16.296,,,,
843,05/17/21 04:00:00 PM,16.439,,,,
844,05/17/21 05:00:00 PM,16.654,,,,
845,05/17/21 06:00:00 PM,16.844,,,,
846,05/17/21 07:00:00 PM,17.130,,,,
847,05/17/21 08:00:00 PM,17.344,,,,
848,05/17/21 09:00:00 PM,17.463,,,,
849,05/17/21 10:00:00 PM,17.510,,,,
850,05/17/21 11:00:00 PM,17.439,,,,
851,05/18/21 12:00:00 AM,17.296,,,,
852,05/18/21 01:00:00 AM,17.153,,,,
853,05/18/21 02:00:00 AM,17.011,,,,
854,05/18/21 03:00:00 AM,16.892,,,,
855,05/18/21 04:00:00 AM,16.844,,,,
856,05/18/21 05:00:00 AM,16.892,,,,
857,05/18/21 06:00:00 AM,16.987,,,,
858,05/18/21 07:00:00 AM,17.130,,,,
859,05/18/21 08:00:00 AM,17.249,,,,
860,05/18/21 09:00:00 AM,17.344,,,,
861,05/18/21 10:00:00 AM,17.368,,,,
862,05/18/21 11:00:00 AM,17.344,,,,
863,05/18/21 12:00:00 PM,17.296,,,,
864,05/18/21 01:00:00 PM,17.272,,,,
865,05/18/21 02:00:00 PM,17.225,,,,
866,05/18/21 03:00:00 PM,17.225,,,,
867,05/18/21 04:00:00 PM,17.296,,,,
868,05/18/21 05:00:00 PM,17.415,,,,
869,05/18/21 06:00:00 PM,17.605,,,,
870,05/18/21 07:00:00 PM,17.819,,,,
871,05/18/21 08:00:00 PM,18.010,,,,
872,05/18/21 09:00:00 PM,18.152,,,,
873,05/18/21 10:00:00 PM,18.224,,,,
874,05/18/21 11:00:00 PM,18.224,,,,
875,05/19/21 12:00:00 AM,18.152,,,,
876,05/19/21 01:00:00 AM,18.057,,,,
877,05/19/21 02:00:00 AM,17.962,,,,
878,05/19/21 03:00:00 AM,17.867,,,,
879,05/19/21 04:00:00 AM,17.772,,,,
880,05/19/21 05:00:00 AM,17.724,,,,
881,05/19/21 06:00:00 AM,17.724,,,,
882,05/19/21 07:00:00 AM,17.796,,,,
883,05/19/21 08:00:00 AM,17.819,,,,
884,05/19/21 09:00:00 AM,17.867,,,,
885,05/19/21 10:00:00 AM,17.938,,,,
886,05/19/21 11:00:00 AM,17.986,,,,
887,05/19/21 12:00:00 PM,18.033,,,,
888,05/19/21 01:00:00 PM,18.081,,,,
889,05/19/21 02:00:00 PM,18.152,,,,
890,05/19/21 03:00:00 PM,18.224,,,,
891,05/19/21 04:00:00 PM,18.319,,,,
892,05/19/21 05:00:00 PM,18.485,,,,
893,05/19/21 06:00:00 PM,18.628,,,,
894,05/19/21 07:00:00 PM,18.794,,,,
895,05/19/21 08:00:00 PM,18.961,,,,
896,05/19/21 09:00:00 PM,19.032,,,,
897,05/19/21 10:00:00 PM,19.008,,,,
898,05/19/21 11:00:00 PM,18.961,,,,
899,05/20/21 12:00:00 AM,18.818,,,,
900,05/20/21 01:00:00 AM,18.628,,,,
901,05/20/21 02:00:00 AM,18.438,,,,
902,05/20/21 03:00:00 AM,18.224,,,,
903,05/20/21 04:00:00 AM,18.057,,,,
904,05/20/21 05:00:00 AM,17.915,,,,
905,05/20/21 06:00:00 AM,17.819,,,,
906,05/20/21 07:00:00 AM,17.796,,,,
907,05/20/21 08:00:00 AM,17.819,,,,
908,05/20/21 09:00:00 AM,17.891,,,,
909,05/20/21 10:00:00 AM,18.010,,,,
910,05/20/21 11:00:00 AM,18.152,,,,
911,05/20/21 12:00:00 PM,18.295,,,,
912,05/20/21 01:00:00 PM,18.485,,,,
913,05/20/21 02:00:00 PM,18.604,,,,
914,05/20/21 03:00:00 PM,18.794,,,,
915,05/20/21 04:00:00 PM,19.008,,,,
916,05/20/21 05:00:00 PM,19.270,,,,
917,05/20/21 06:00:00 PM,19.460,,,,
918,05/20/21 07:00:00 PM,19.722,,,,
919,05/20/21 08:00:00 PM,19.936,,,,
920,05/20/21 09:00:00 PM,20.103,,,,
921,05/20/21 10:00:00 PM,20.174,,,,
922,05/20/21 11:00:00 PM,20.126,,,,
923,05/21/21 12:00:00 AM,20.007,,,,
924,05/21/21 01:00:00 AM,19.841,,,,
925,05/21/21 02:00:00 AM,19.627,,,,
926,05/21/21 03:00:00 AM,19.436,,,,
927,05/21/21 04:00:00 AM,19.246,,,,
928,05/21/21 05:00:00 AM,19.056,,,,
929,05/21/21 06:00:00 AM,18.937,,,,
930,05/21/21 07:00:00 AM,18.842,,,,
931,05/21/21 08:00:00 AM,18.866,,,,
932,05/21/21 09:00:00 AM,18.961,,,,
933,05/21/21 10:00:00 AM,19.127,,,,
934,05/21/21 11:00:00 AM,19.341,,,,
935,05/21/21 12:00:00 PM,19.579,,,,
936,05/21/21 01:00:00 PM,19.841,,,,
937,05/21/21 02:00:00 PM,20.103,,,,
938,05/21/21 03:00:00 PM,20.341,,,,
939,05/21/21 04:00:00 PM,20.555,,,,
940,05/21/21 05:00:00 PM,20.817,,,,
941,05/21/21 06:00:00 PM,21.056,,,,
942,05/21/21 07:00:00 PM,21.270,,,,
943,05/21/21 08:00:00 PM,21.413,,,,
944,05/21/21 09:00:00 PM,21.533,,,,
945,05/21/21 10:00:00 PM,21.557,,,,
946,05/21/21 11:00:00 PM,21.509,,,,
947,05/22/21 12:00:00 AM,21.437,,,,
948,05/22/21 01:00:00 AM,21.294,,,,
949,05/22/21 02:00:00 AM,21.127,,,,
950,05/22/21 03:00:00 AM,20.936,,,,
951,05/22/21 04:00:00 AM,20.746,,,,
952,05/22/21 05:00:00 AM,20.555,,,,
953,05/22/21 06:00:00 AM,20.365,,,,
954,05/22/21 07:00:00 AM,20.222,,,,
955,05/22/21 08:00:00 AM,20.150,,,,
956,05/22/21 09:00:00 AM,20.103,,,,
957,05/22/21 10:00:00 AM,20.126,,,,
958,05/22/21 11:00:00 AM,20.222,,,,
959,05/22/21 12:00:00 PM,20.365,,,,
960,05/22/21 01:00:00 PM,20.579,,,,
961,05/22/21 02:00:00 PM,20.865,,,,
962,05/22/21 03:00:00 PM,21.294,,,,
963,05/22/21 04:00:00 PM,21.724,,,,
964,05/22/21 05:00:00 PM,22.130,,,,
965,05/22/21 06:00:00 PM,22.369,,,,
966,05/22/21 07:00:00 PM,22.585,,,,
967,05/22/21 08:00:00 PM,22.729,,,,
968,05/22/21 09:00:00 PM,22.753,,,,
969,05/22/21 10:00:00 PM,22.705,,,,
970,05/22/21 11:00:00 PM,22.633,,,,
971,05/23/21 12:00:00 AM,22.489,,,,
972,05/23/21 01:00:00 AM,22.321,,,,
973,05/23/21 02:00:00 AM,22.130,,,,
974,05/23/21 03:00:00 AM,21.915,,,,
975,05/23/21 04:00:00 AM,21.748,,,,
976,05/23/21 05:00:00 AM,21.581,,,,
977,05/23/21 06:00:00 AM,21.461,,,,
978,05/23/21 07:00:00 AM,21.342,,,,
979,05/23/21 08:00:00 AM,21.246,,,,
980,05/23/21 09:00:00 AM,21.151,,,,
981,05/23/21 10:00:00 AM,21.103,,,,
982,05/23/21 11:00:00 AM,21.056,,,,
983,05/23/21 12:00:00 PM,21.127,,,,
984,05/23/21 01:00:00 PM,21.175,,,,
985,05/23/21 02:00:00 PM,21.270,,,,
986,05/23/21 03:00:00 PM,21.342,,,,
987,05/23/21 04:00:00 PM,21.437,,,,
988,05/23/21 05:00:00 PM,21.581,,,,
989,05/23/21 06:00:00 PM,21.700,,,,
990,05/23/21 07:00:00 PM,21.772,,,,
991,05/23/21 08:00:00 PM,21.843,,,,
992,05/23/21 09:00:00 PM,21.891,,,,
993,05/23/21 10:00:00 PM,21.891,,,,
994,05/23/21 11:00:00 PM,21.795,,,,
995,05/24/21 12:00:00 AM,21.700,,,,
996,05/24/21 01:00:00 AM,21.533,,,,
997,05/24/21 02:00:00 AM,21.390,,,,
998,05/24/21 03:00:00 AM,21.175,,,,
999,05/24/21 04:00:00 AM,20.984,,,,
1000,05/24/21 05:00:00 AM,20.817,,,,
1001,05/24/21 06:00:00 AM,20.674,,,,
1002,05/24/21 07:00:00 AM,20.507,,,,
1003,05/24/21 08:00:00 AM,20.341,,,,
1004,05/24/21 09:00:00 AM,20.150,,,,
1005,05/24/21 10:00:00 AM,20.007,,,,
1006,05/24/21 11:00:00 AM,19.865,,,,
1007,05/24/21 12:00:00 PM,19.841,,,,
1008,05/24/21 01:00:00 PM,19.888,,,,
1009,05/24/21 02:00:00 PM,19.984,,,,
1010,05/24/21 03:00:00 PM,20.150,,,,
1011,05/24/21 04:00:00 PM,20.317,,,,
1012,05/24/21 05:00:00 PM,20.603,,,,
1013,05/24/21 06:00:00 PM,20.770,,,,
1014,05/24/21 07:00:00 PM,21.103,,,,
1015,05/24/21 08:00:00 PM,21.342,,,,
1016,05/24/21 09:00:00 PM,21.533,,,,
1017,05/24/21 10:00:00 PM,21.652,,,,
1018,05/24/21 11:00:00 PM,21.724,,,,
1019,05/25/21 12:00:00 AM,21.748,,,,
1020,05/25/21 01:00:00 AM,21.676,,,,
1021,05/25/21 02:00:00 AM,21.509,,,,
1022,05/25/21 03:00:00 AM,21.270,,,,
1023,05/25/21 04:00:00 AM,20.984,,,,
1024,05/25/21 05:00:00 AM,20.698,,,,
1025,05/25/21 06:00:00 AM,20.388,,,,
1026,05/25/21 07:00:00 AM,20.055,,,,
1027,05/25/21 08:00:00 AM,19.746,,,,
1028,05/25/21 09:00:00 AM,19.508,,,,
1029,05/25/21 10:00:00 AM,19.294,,,,
1030,05/25/21 11:00:00 AM,19.151,,,,
1031,05/25/21 12:00:00 PM,19.103,,,,
1032,05/25/21 01:00:00 PM,19.151,,,,
1033,05/25/21 02:00:00 PM,19.270,,,,
1034,05/25/21 03:00:00 PM,19.436,,,,
1035,05/25/21 04:00:00 PM,19.603,,,,
1036,05/25/21 05:00:00 PM,19.936,,,,
1037,05/25/21 06:00:00 PM,20.293,,,,
1038,05/25/21 07:00:00 PM,20.603,,,,
1039,05/25/21 08:00:00 PM,20.841,,,,
1040,05/25/21 09:00:00 PM,21.151,,,,
1041,05/25/21 10:00:00 PM,21.390,,,,
1042,05/25/21 11:00:00 PM,21.509,,,,
1043,05/26/21 12:00:00 AM,21.509,,,,
1044,05/26/21 01:00:00 AM,21.461,,,,
1045,05/26/21 02:00:00 AM,21.366,,,,
1046,05/26/21 03:00:00 AM,21.199,,,,
1047,05/26/21 04:00:00 AM,20.936,,,,
1048,05/26/21 05:00:00 AM,20.674,,,,
1049,05/26/21 06:00:00 AM,20.412,,,,
1050,05/26/21 07:00:00 AM,20.150,,,,
1051,05/26/21 08:00:00 AM,19.936,,,,
1052,05/26/21 09:00:00 AM,19.746,,,,
1053,05/26/21 10:00:00 AM,19.579,,,,
1054,05/26/21 11:00:00 AM,19.460,,,,
1055,05/26/21 12:00:00 PM,19.389,,,,
1056,05/26/21 01:00:00 PM,19.413,,,,
1057,05/26/21 02:00:00 PM,19.508,,,,
1058,05/26/21 03:00:00 PM,19.627,,,,
1059,05/26/21 04:00:00 PM,19.912,,,,
1060,05/26/21 05:00:00 PM,20.079,,,,
1061,05/26/21 06:00:00 PM,20.317,,,,
1062,05/26/21 07:00:00 PM,20.674,,,,
1063,05/26/21 08:00:00 PM,20.793,,,,
1064,05/26/21 09:00:00 PM,20.960,,,,
1065,05/26/21 10:00:00 PM,21.175,,,,
1066,05/26/21 11:00:00 PM,21.366,,,,
1067,05/27/21 12:00:00 AM,21.413,,,,
1068,05/27/21 01:00:00 AM,21.390,,,,
1069,05/27/21 02:00:00 AM,21.366,,,,
1070,05/27/21 03:00:00 AM,21.270,,,,
1071,05/27/21 04:00:00 AM,21.151,,,,
1072,05/27/21 05:00:00 AM,20.984,,,,
1073,05/27/21 06:00:00 AM,20.793,,,,
1074,05/27/21 07:00:00 AM,20.603,,,,
1075,05/27/21 08:00:00 AM,20.412,,,,
1076,05/27/21 09:00:00 AM,20.246,,,,
1077,05/27/21 10:00:00 AM,20.103,,,,
1078,05/27/21 11:00:00 AM,19.936,,,,
1079,05/27/21 12:00:00 PM,19.793,,,,
1080,05/27/21 01:00:00 PM,19.674,,,,
1081,05/27/21 02:00:00 PM,19.555,,,,
1082,05/27/21 03:00:00 PM,19.627,,,,
1083,05/27/21 04:00:00 PM,19.912,,,,
1084,05/27/21 05:00:00 PM,20.079,,,,
1085,05/27/21 06:00:00 PM,20.317,,,,
